Unnamed: 0,Place Name,Place ID,Latitude,Longitude,Rating,Rate_amount,Types,Address
162,麥當勞-永和店,ChIJ1dJLaOqpQjQRGgH-GnpnQdQ,25.0130556,121.51555559999998,4,1914,"['restaurant', 'food', 'point_of_interest', 'establishment']",永和區永和路二段170號
163,Subway,ChIJN-_1EeqpQjQRr8CCItjBy8o,25.0124694,121.51494740000001,3.8,369,"['restaurant', 'food', 'point_of_interest', 'establishment']",永和區永和路二段139號
165,摩斯漢堡 忠孝二店,ChIJsXJEhHypQjQRhVS5aMHPw1M,25.042392899999996,121.53192379999999,3.7,1090,"['restaurant', 'food', 'point_of_interest', 'establishment']",中正區忠孝東路二段132號
172,摩斯漢堡 康華店,ChIJxXKO1GmpQjQRi-ksaGAFSvg,25.0597782,121.5329477,3.9,1134,"['restaurant', 'food', 'point_of_interest', 'establishment']",中山區松江路274號
174,摩斯漢堡 MOSBURGER,ChIJxXKO1GmpQjQRprgjbuKA1o8,25.062507399999998,121.52547340000002,3.8,765,"['restaurant', 'food', 'point_of_interest', 'establishment']",中山區民權東路一段76號
182,達美樂（重慶北店）,ChIJS7_DVD-pQjQRw5TT1sp84uY,25.064729999999997,121.51393999999999,4,160,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",大同區重慶北路三段23號
183,肯德基 KFC - 三重重新二餐廳,ChIJQ6ThtxipQjQRuGMIEE8qCWc,25.0629901,121.4994711,3.6,1343,"['restaurant', 'food', 'point_of_interest', 'establishment']",三重區重新路二段1-1號
185,摩斯漢堡台北橋店,ChIJrwJ_XSGpQjQRA2Gm8UyN--A,25.0632108,121.5009428,4,549,"['restaurant', 'food', 'point_of_interest', 'establishment']",三重區重新路一段104號
187,八方雲集（台北橋店）,ChIJuQfiSuGpQjQR2B9mX-6hFHc,25.062589399999997,121.50012849999999,3.3,139,"['restaurant', 'food', 'point_of_interest', 'establishment']",三重區文化南路6號
188,拿坡里披薩炸雞,ChIJ92Hrel-oQjQRd1VzrfGnKXI,25.0475391,121.471718,3.8,5,"['restaurant', 'food', 'point_of_interest', 'establishment']",三重區光復路一段38號
191,KFC Xinzhuang Fu Jen University,ChIJeXcwkeinQjQRfvnl-SsTw2A,25.03246,121.43330700000001,3.6,643,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 516-3, Zhongzheng Road, Xinzhuang District"
199,八方雲集 (蘆洲徐匯店),ChIJDUsT6GipQjQRyJqUFVtzqm0,25.0806339,121.4793899,3.3,144,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 19號, Zhongshan 1st Road, Luzhou District"
200,達美樂蘆洲徐匯店,ChIJJaqIa7WpQjQR5DtEOMqJ8RM,25.0807733,121.47908629999999,1,2,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 33號, Zhongshan 1st Road, Luzhou District"
201,達美樂（蘆洲徐匯中山一路店）,ChIJBajc0D-pQjQR7C_zhzzWEyg,25.080773,121.47908600000001,4.2,18,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']","No. 33號, Zhongshan 1st Road, Luzhou District"
202,摩斯漢堡,ChIJiWFX6dYcaDQRpmhffM7tpXY,24.967184,121.43624469999999,4,672,"['restaurant', 'food', 'point_of_interest', 'establishment']",土城區中央路三段84號
204,摩斯漢堡 亞東醫院店,ChIJc6Gcn7ECaDQRGdjtfE6Xctw,24.9970215,121.4527104,3.6,54,"['restaurant', 'food', 'point_of_interest', 'establishment']",板橋區南雅南路二段21號B1
212,台灣麥當勞餐廳股份有限公司,ChIJ1Sg0iIOuQjQRCBsGGZevUDE,25.0141549,121.4636257,2,6,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 7號, Section 2, Xianmin Boulevard, Banqiao District"
217,Subway,ChIJm6J1BRaoQjQRLg3M9RuR5vY,25.021987699999997,121.46780729999999,4.1,495,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 318號, Section 1, Wenhua Road, Banqiao District"
218,KFC Xinpu,ChIJc7b2Tx2oQjQRAOTWMSWas4c,25.0228199,121.4674193,3.6,1329,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 2, Lane 421, Section 1, Wenhua Road, Banqiao District"
221,肯德基KFC-板橋雙十餐廳,ChIJvclYPo6pQjQRSW6JedU7O8s,25.0296933,121.47302320000001,3.9,307,"['restaurant', 'food', 'point_of_interest', 'establishment']","170 , 170-1 , 170-2 , 170-3號, Section 2, Shuangshi Road, Banqiao District"
228,麥當勞-林森二店,ChIJ-Y7icHOpQjQR3lhnCCJdf1c,25.0444671,121.5233963,4,3417,"['restaurant', 'food', 'point_of_interest', 'establishment']",中正區林森南路1號
235,Mosun 墨賞新鐵板料理餐廳,ChIJhyEhFcWrQjQRgght_BCEXyU,25.0419444,121.55,4.4,2293,"['restaurant', 'food', 'point_of_interest', 'establishment']","2樓, No. 155, Section 4, Zhongxiao East Road, Da’an District"
237,必勝客 光復餐廳店,ChIJdZ60BserQjQR3cKEXVMVFBU,25.041556200000002,121.5573287,4.1,3013,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",大安區忠孝東路四段341號2樓
241,PIZZA HUT必勝客-永吉外送店,ChIJy7_DCRurQjQRl2KoH48EXFY,25.0451369,121.581434,4,1,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']","No. 540號, Yongji Road, Nangang District"
243,Pizza Hut,ChIJiZMhwZ-rQjQRFtKwjhcxhsY,25.0451369,121.581434,3.8,233,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']","No. 540, Yongji Road, Nangang District"
244,摩斯漢堡 昆陽店,ChIJ1SKdHnCrQjQRhuckaj18UQg,25.050232,121.593903,3.8,650,"['restaurant', 'food', 'point_of_interest', 'establishment']",南港區忠孝東路六段444號
247,麥當勞-忠孝八店,ChIJZ_AZA16rQjQRdDm1pWlHF2k,25.050148800000002,121.5936976,3.7,567,"['restaurant', 'food', 'point_of_interest', 'establishment']",南港區忠孝東路六段438號
254,肯德基 文山興隆餐廳,ChIJTUF6BBOqQjQRD3zAsL34RFE,25.0008915,121.5548936,3.6,779,"['restaurant', 'food', 'point_of_interest', 'establishment']",文山區興隆路三段9號
255,拿坡里披薩 興隆店,ChIJl0pSlROqQjQRHSJQFrCp7Iw,25.000603899999998,121.5554466,3.6,403,"['restaurant', 'food', 'point_of_interest', 'establishment']",文山區興隆路三段31號
257,摩斯漢堡 興隆店,ChIJI37CuBOqQjQRytGCKrim6Pc,25.0002884,121.55561270000001,3.8,404,"['restaurant', 'food', 'point_of_interest', 'establishment']",文山區興隆路三段44號
259,PIZZA HUT必勝客-興隆外送店,ChIJm76gXhGqQjQRVg3L7b-iOys,25.0012759,121.553774,4.2,137,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",文山區興隆路二段317號
261,McDonald's,ChIJL-BJs3aqQjQRO4bm5N7ti5Q,25.0001533,121.55585330000001,3.8,1201,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 54號, Section 3, Xinglong Road, Wenshan District"
264,八方雲集 安居店,ChIJdasmHs2rQjQRHJ7zliuhgSY,25.020632199999998,121.55472990000001,3.9,280,"['restaurant', 'food', 'point_of_interest', 'establishment']",大安區安居街25號
265,八方雲集 台北安居店,ChIJfRSAg9SrQjQRuFCBGd0pXh8,25.020632199999998,121.55472990000001,-,-,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 25號, Anju Street, Da’an District"
266,八方雲集（信義嘉興店）,ChIJjUICbwurQjQRU5TFEmGKDXY,25.024077,121.55531599999999,2.6,98,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 98號, Chongde Street, Xinyi District"
269,PIZZA HUT必勝客-和東外送店,ChIJmX0KpDGqQjQRsDvqLRzoKnE,25.022640300000003,121.55090890000001,3.8,137,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",大安區基隆路二段231號
271,達美樂和平店,ChIJhVS-ITKqQjQRjWTq8s85Juo,25.0246655,121.54994920000001,3.9,129,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",大安區和平東路三段81號
272,SUBWAY,ChIJ7Zfw-C2qQjQR-LkXG37xKD8,25.025329,121.54825500000001,3.9,361,"['restaurant', 'food', 'point_of_interest', 'establishment']",大安區敦化南路二段150號
274,摩斯漢堡復興南路店,ChIJUWUmAi2qQjQRxhkkHUlbydA,25.0284015,121.5456126,3.9,500,"['restaurant', 'food', 'point_of_interest', 'establishment']",大安區復興南路二段151巷47號
278,八方雲集 (台北建南店),ChIJI-YNQSqqQjQRAePATo68ZIc,25.0286854,121.5386977,3.2,358,"['restaurant', 'food', 'point_of_interest', 'establishment']",大安區建國南路二段151巷18號
281,MOS BURGER Da’an Shop,ChIJR4y1_YapQjQR4YKK7-MuSFc,25.0341573,121.5460818,3.4,447,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 237, Section 1, Da'an Road, Da’an District"
283,Pizza Hut必勝客-大安外送店,ChIJlaF1pDGqQjQRUMslrduoCss,25.031501000000002,121.5461572,3.7,214,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",大安區大安路二段47號
285,八方雲集大安店,ChIJOW6enGWrQjQR1SDY6jQH1no,25.032163600000004,121.5461679,3.7,56,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 23號, Section 2, Da'an Road, Da’an District"
293,摩斯漢堡 西華店,ChIJwVQDjeirQjQRnAYZMqnx00Q,25.0586111,121.5463889,3.7,197,"['restaurant', 'food', 'point_of_interest', 'establishment']",松山區民生東路三段113巷7弄1號
295,McDonald's,ChIJcVe4HuirQjQRDPvmsqXBkEQ,25.0580845,121.5484543,4,1732,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 135, Section 3, Minsheng East Road, Songshan District"
296,摩斯漢堡 民權店,ChIJxXKO1GmpQjQRbbUd1TqkzJs,25.0625668,121.5411072,3.6,491,"['restaurant', 'food', 'point_of_interest', 'establishment']",中山區民權東路三段5號
298,PIZZA HUT必勝客-龍江外送店,ChIJ44vsCeOrQjQRqP5_K9meB-Q,25.061124300000003,121.5408882,3.5,194,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",中山區龍江路307號
300,SUBWAY,ChIJc6Lk1GepQjQRHo9ZlUMYu5o,25.0625621,121.5414647,4,376,"['restaurant', 'food', 'point_of_interest', 'establishment']",中山區民權東路三段15號1
301,八方雲集 (台北龍江店）,ChIJV5f--fyrQjQRyxxB2Pq_Wr4,25.0612318,121.5406041,3.4,301,"['restaurant', 'food', 'point_of_interest', 'establishment']",中山區龍江路288-1號
305,摩斯漢堡,ChIJH0mhiA-sQjQRMI6yG_xsR8c,25.081104500000002,121.5487245,3.9,327,"['restaurant', 'food', 'point_of_interest', 'establishment']",中山區北安路586號
307,麥當勞-台北北安店,ChIJZV40rhOsQjQR-FiOcbtg9nI,25.082776899999995,121.54915109999999,3.8,1697,"['restaurant', 'food', 'point_of_interest', 'establishment']",中山區北安路626號
310,台灣麥當勞餐廳股份有限公司北安門市部,ChIJux414w-sQjQR5qfT_TyUfDQ,25.082751100000003,121.5491383,4.4,5,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 626, Beian Road, Zhongshan District"
311,Subway,ChIJOQWMDwWsQjQR-F5cVEoDv4M,25.08233,121.546282,3.5,332,"['restaurant', 'food', 'point_of_interest', 'establishment']",中山區大直街48號1F
318,摩斯漢堡 瑞光店,ChIJQ2Z5mW-sQjQRbWo_2EYkcog,25.080176,121.56989399999999,3.8,588,"['restaurant', 'food', 'point_of_interest', 'establishment']",內湖區瑞光路513巷34號
320,麥當勞-台北瑞光店,ChIJT3LboWOsQjQRUB-NFAu1bZg,25.0791598,121.569471,3.7,505,"['restaurant', 'food', 'point_of_interest', 'establishment']",內湖區瑞光路517號
321,SUBWAY（洲子美食館店）,ChIJ27KdYW-sQjQRUqov0ZzARjc,25.0793271,121.5691767,3.4,124,"['restaurant', 'food', 'point_of_interest', 'establishment']",內湖區瑞光路515號
322,PIZZA HUT必勝客-西湖外送店,ChIJoRiGam-sQjQRwgxqZ-whwFg,25.082047199999998,121.5699777,3.7,183,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']","No. 381號, Section 1, Neihu Road, Neihu District"
326,八方雲集 (內湖內湖路一店),ChIJfU1ufGGsQjQRQoF_w4NJU1w,25.0814312,121.57926540000001,3.1,175,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']","No. 73號, Lane 737, Section 1, Neihu Road, Neihu District"
327,麥當勞-台北內湖店,ChIJT3LboWOsQjQRCjy8Ta2zBjo,25.078985199999998,121.57855759999998,3.8,1579,"['restaurant', 'food', 'point_of_interest', 'establishment']",內湖區內湖路一段741號
328,八方雲集 (內湖麗山店),ChIJVxqV0WWsQjQRIWVzRSTydOE,25.0819357,121.57366670000002,3.4,330,"['restaurant', 'food', 'point_of_interest', 'establishment']",內湖區麗山街348巷15號
332,達美樂披薩,ChIJ16Wh8oysQjQRlITpVVKOrS8,25.0820006,121.58993259999998,3.9,96,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']","1樓, No. 255號, 內湖路二段, 內湖區"
348,摩斯漢堡 南港二店,ChIJwz1fX1irQjQRUdFOW5BaABQ,25.057074800000002,121.61198929999999,3.9,118,"['restaurant', 'food', 'point_of_interest', 'establishment']",南港區園區街3-2號
365,McDonald's Taipei Songhsou,ChIJRz5sybCrQjQRTX1SqOGTyFM,25.03531,121.5660665,3.5,517,"['restaurant', 'food', 'point_of_interest', 'establishment']","1F, No. 12號, Songshou Road, Xinyi District"
367,PIZZA HUT必勝客-信義外送店,ChIJ7YviH7arQjQRVWqIwNxLXU8,25.034010000000002,121.559839,3.4,61,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",信義區基隆路一段422號
370,SUBWAY仁愛延吉店,ChIJ-e5u3MirQjQRPABT3DKa3dc,25.0369514,121.55539240000002,3.9,227,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",大安區延吉街228巷3號
372,MOS BURGER Xinyi Tonghua Shop,ChIJR4y1_YapQjQR20sN_tMpmtM,25.032945899999998,121.55483999999998,3.6,311,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 304, Section 4, Xinyi Road, Da’an District"
373,摩斯漢堡敦南店,ChIJb5JGKM2rQjQRwjT1Lrpxvp8,25.0300246,121.55116540000002,3.8,464,"['restaurant', 'food', 'point_of_interest', 'establishment']",大安區敦化南路二段81巷59號
383,摩斯漢堡 新生店,ChIJR4y1_YapQjQRtMACpCN4HHo,25.0345499,121.53302820000002,3.6,571,"['restaurant', 'food', 'point_of_interest', 'establishment']",大安區新生南路一段161-1號
388,摩斯漢堡 金山店,ChIJVVVVVRWsQjQRmiia4KI2hXk,25.0303592,121.5267868,3.9,1119,"['restaurant', 'food', 'point_of_interest', 'establishment']",大安區金山南路二段121號
392,麥當勞-台北南昌店,ChIJ-Y7icHOpQjQR-9WkECfvQjM,25.029422,121.51865600000001,3.8,1181,"['restaurant', 'food', 'point_of_interest', 'establishment']",中正區南昌路一段149號
393,拿坡里披薩 南昌店,ChIJzQwWdJmpQjQRdVflJHhBIzs,25.0294009,121.51875759999999,3.6,261,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 151, Section 1, Nanchang Road, Zhongzheng District"
397,八方雲集 (台北南海店),ChIJ13a2sJipQjQRYMmU55BDR6w,25.0320073,121.51521709999999,3.3,293,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 50-1, Nanhai Road, Zhongzheng District"
398,PIZZA HUT必勝客-南昌外送店,ChIJDSPUJ5mpQjQROKcDSRGs0kY,25.030741,121.51602700000001,3.6,164,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']","No. 19, Guling Street, Zhongzheng District"
404,Subway,ChIJ7VeX53WpQjQR2O9m7pyr6ec,25.0382225,121.5193082,3.2,130,"['restaurant', 'food', 'point_of_interest', 'establishment']",中正區信義路一段1號B1
405,摩斯漢堡 台醫店,ChIJPd0pOXSpQjQRceBwup5F9cI,25.040329,121.5192882,3.1,32,"['restaurant', 'food', 'point_of_interest', 'establishment']",中正區中山南路7號B1
407,摩斯漢堡 重慶南路店,ChIJx5uydnOpQjQRa92Zebax3vA,25.042074600000003,121.51333840000001,3.9,519,"['restaurant', 'food', 'point_of_interest', 'establishment']",中正區重慶南路一段125號
409,Subway,ChIJw5vsPwupQjQR1nEC3cJvrLM,25.042438100000002,121.51290949999999,3.4,451,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 23, Hengyang Road, Zhongzheng District"
424,達美樂披薩股份有限公司,ChIJe2JnTbuuQjQRKieSCOdxjgI,25.054523,121.523754,2.4,7,"['restaurant', 'food', 'point_of_interest', 'establishment']","3, No. 21號, Lane 45, Section 2, Zhongshan North Road, Zhongshan District"
426,肯德基KFC 台北承德餐廳,ChIJKaLQAW2pQjQRNx5r9TTrbbw,25.050839899999996,121.5167737,3.6,924,"['restaurant', 'food', 'point_of_interest', 'establishment']",大同區承德路一段38號
428,麥當勞-台北承德店,ChIJJ-T2AW2pQjQRGAXWqee-_z4,25.0507839,121.51678999999999,3.8,1773,"['restaurant', 'food', 'point_of_interest', 'establishment']",大同區承德路一段34號
434,PIZZA HUT必勝客-馬偕外送店,ChIJLUtFhUKpQjQR6_4xusJvvTQ,25.0578362,121.5233947,3.3,153,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",中山區民生東路一段10號
445,八方雲集 (台北昌吉店),ChIJIZcBG0epQjQRZNs_vzkS-N0,25.066013100000003,121.51653770000001,3.2,147,"['restaurant', 'food', 'point_of_interest', 'establishment']",大同區昌吉街43號
449,Subway,ChIJc6Lk1GepQjQRDV7CBEsTI7c,25.066976699999998,121.52272279999998,3.5,357,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 49號, Section 3, Zhongshan North Road, Zhongshan District"
452,肯德基KFC台北士林餐廳,ChIJsU7P5q-uQjQRqmjyOthds7E,25.08729,121.525953,3.7,919,"['restaurant', 'food', 'point_of_interest', 'establishment']",士林區文林路88號
454,八方雲集 (士林劍潭店),ChIJY5zIrLOuQjQRpXWuMwigkhg,25.0816952,121.52268319999999,3.6,176,"['restaurant', 'food', 'point_of_interest', 'establishment']",士林區承德路四段62號
455,SUBWAY,ChIJeXQYZ7GuQjQRb5pZH0VlYqE,25.084628100000003,121.5214394,3.7,325,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 22號, Lane 55, Jiantan Road, Shilin District"
456,八方雲集,ChIJj-_UFXuvQjQRtOPzfO-rcK4,25.0848534,121.5218162,3.4,71,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 31號, Qiangang Street, Shilin District"
459,麥當勞-士林店,ChIJo14vFIOuQjQR5OSe7SXaBL4,25.0960295,121.5281335,3.9,2863,"['restaurant', 'food', 'point_of_interest', 'establishment']",士林區中山北路五段602號
465,達美樂披薩,ChIJNb58bLyuQjQRdVzvDnNOngw,25.0957669,121.521495,3.9,78,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']","No. 50號, Wenchang Road, Shilin District"
467,Mos Burger,ChIJnx20ZIauQjQRNlVX17tHi9w,25.105349800000003,121.52467970000001,3.4,41,"['restaurant', 'food', 'point_of_interest', 'establishment']","B1, No. 77, Section 6, Zhongshan North Road, Shilin District"
469,PIZZA HUT必勝客-石牌致遠店,ChIJTZdhJ5OuQjQRc3k35AVkjHA,25.1095638,121.5151249,4.1,201,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",北投區致遠一路一段103號
471,McDonald's,ChIJ9bGJm4uuQjQR2W42EkCMWDA,25.117877899999996,121.5173645,3.8,1457,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 126號, Section 2, Shipai Road, Beitou District"
472,八方雲集 (北投致遠一店),ChIJW3F1Tu2uQjQRPb8f6unqOPs,25.11178,121.51379909999999,3.6,147,"['restaurant', 'food', 'point_of_interest', 'establishment']",北投區致遠一路二段43號
477,摩斯漢堡 北投店,ChIJ5RyKyfOuQjQRHs31D7jz_fs,25.134111899999997,121.5007102,4.1,191,"['restaurant', 'food', 'point_of_interest', 'establishment']",北投區中央北路一段42-1號
479,拿坡里披薩 北投店,ChIJRWvkkFGuQjQRaT8CVlEpaxU,25.1349798,121.499096,3.4,219,"['restaurant', 'food', 'point_of_interest', 'establishment']",北投區中央北路一段125號
481,達美樂北投店,ChIJbf6S61CuQjQRNQ5FZHNcTKo,25.13306,121.50105500000001,3.8,79,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']","No. 98號, Guangming Road, Beitou District"
482,PIZZA HUT必勝客-北投中央店,ChIJFejbV1CuQjQRTSFDfrO5_NQ,25.1303314,121.50121029999998,3.9,116,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",北投區中央南路一段121號
504,八方雲集 (北投中和店),ChIJS-QA4E6uQjQRDcEZ8-MK9Vg,25.140995999999998,121.4998334,3.3,209,"['restaurant', 'food', 'point_of_interest', 'establishment']",北投區中和街318號
505,麥當勞-台北中央店,ChIJzyptUHOvQjQRNCDFvzlqLmE,25.1280896,121.4678115,3.7,1108,"['restaurant', 'food', 'point_of_interest', 'establishment']",北投區中央北路四段534號號 1 樓
506,八方雲集 (北投關渡店),ChIJgasTUnOvQjQR3spZXI2q0T0,25.1280122,121.4682835,3.5,205,"['restaurant', 'food', 'point_of_interest', 'establishment']",北投區中央北路四段523號
507,台灣麥當勞餐廳股份有限公司北投光明門市部,ChIJm2EPUHOvQjQRkqs0RnbYSOk,25.1280896,121.4678115,3.8,24,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 534, Section 4, Zhongyang North Road, Beitou District"
508,八方雲集 (關渡店）,ChIJ5eHeO22vQjQR_4hQMSnIBbc,25.1218481,121.46755929999999,3.1,246,"['restaurant', 'food', 'point_of_interest', 'establishment']",北投區知行路294號
512,肯德基KFC-淡水竹圍餐廳,ChIJ-_ZH-XGvQjQRluFnNoMDjAk,25.140395899999998,121.46010659999999,3.7,715,"['restaurant', 'food', 'point_of_interest', 'establishment']",淡水區民權路41號
514,SUBWAY 淡水馬偕店,ChIJAXr0XZyvQjQRYqhkNOp4l5c,25.139758999999998,121.4604693,3.4,120,"['restaurant', 'food', 'point_of_interest', 'establishment']",淡水區民權路47號
517,PIZZA HUT必勝客- 淡水竹圍店,ChIJpzSLynevQjQRtzOShY3KE5I,25.1346544,121.4597155,3.6,19,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']","No. 179-5號, Minquan Road, Tamsui District"
522,八方雲集 紅樹林店,ChIJy2vk25KvQjQRQSIFPBaolmg,25.156215,121.4595169,3.4,340,"['restaurant', 'food', 'point_of_interest', 'establishment']",淡水區中正東路二段43號
525,肯德基KFC-淡水中山二餐廳,ChIJq8uVu_SpQjQRU0ug3Fmcnlo,25.1696359,121.4444395,3.9,353,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 24號, Zhongshan Road, Tamsui District"
530,八方雲集鍋貼水餃專賣店,ChIJ8bno5PYBaDQRgv2sNEh_WAw,24.956101999999998,121.534521,2.8,144,"['restaurant', 'food', 'point_of_interest', 'establishment']",新店區碧潭路17號
536,八方雲集新店中興店,ChIJYT6U_fIBaDQRTWklFT2sUHU,24.9693182,121.5455908,2.6,138,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 7, Zhongzheng Road, Xindian District"
542,麥當勞-新店家樂福店,ChIJj2BuTvEBaDQRn--wemJnIps,24.9771,121.54607379999999,3.7,318,"['restaurant', 'food', 'point_of_interest', 'establishment']",新店區中興路三段1之4號
547,摩斯漢堡 新店中正店,ChIJAdLEafQBaDQRNAwMhxOFRZg,24.971682100000002,121.5414558,3.9,323,"['restaurant', 'food', 'point_of_interest', 'establishment']",新店區中正路147號1樓
555,八方雲集鍋貼水餃專賣店,ChIJ8bno5PYBaDQRp7jZ-tCaKzA,24.9791299,121.542505,3.6,289,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']","No. 4號, Section 3, Beixin Road, Xindian District"
557,PIZZA HUT必勝客-新店民權店,ChIJyYBwk_gBaDQRqCtqWsTjyEY,24.9830353,121.5384275,3.6,142,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",新店區民權路66號
559,八方雲集鍋貼水餃專賣店,ChIJN_HfgjwBaDQROp2BVz9zZC4,24.9835065,121.5398889,2.9,70,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 19號, Lane 42, Minquan Road, Xindian District"
561,八方雲集鍋貼水餃專賣店,ChIJI7SvJQiqQjQRwQ10XQ6fN_A,24.994249,121.544898,3.4,241,"['restaurant', 'food', 'point_of_interest', 'establishment']",文山區景興路135號
563,PIZZA HUT必勝客-景美餐廳店(歡樂吧),ChIJEXdW6gaqQjQRtlnDwNoSx3U,24.992363100000002,121.5442633,4,990,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",文山區景興路193號
565,摩斯漢堡 景興店,ChIJI37CuBOqQjQRogW1LekLE80,24.9924835,121.5443243,4,1196,"['restaurant', 'food', 'point_of_interest', 'establishment']",文山區景興路191號
568,八方雲集水餃鍋貼專賣店(景美景文店),ChIJ23LilQCqQjQR6TK-ySAvJU0,24.9903709,121.541221,3.4,278,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 123號, Jingwen Street, Wenshan District"
569,Subway Shih Hsin University,ChIJ2VQddAeqQjQRpUK5etXkkr8,24.989533899999998,121.54508940000001,4.1,27,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 1, 木柵路一段17巷, Wenshan District"
572,八方雲集鍋貼水餃專賣店,ChIJ_cwq2AKqQjQRIVifT3tF-ss,24.9996701,121.5397277,2.8,289,"['restaurant', 'food', 'point_of_interest', 'establishment']",文山區羅斯福路六段30之2號
574,摩斯漢堡 台大小福店,ChIJZ3dYjCeqQjQR4oYu4Y0hbWI,25.018620300000002,121.53739820000001,3,91,"['restaurant', 'food', 'point_of_interest', 'establishment']",大安區羅斯福路四段1號
576,Subway,ChIJoS9qLIWpQjQRO55Zt-cGWG0,25.013051,121.5367739,3.2,239,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 85號, Section 4, Roosevelt Road, Da’an District"
577,Subway水源店,ChIJc9T-n4ypQjQR4xP8f3HkL3g,25.013878,121.5303712,2.3,77,"['restaurant', 'food', 'point_of_interest', 'establishment']",中正區思源街16號
578,肯德基KFC-台北台大餐廳,ChIJ6fT12YupQjQRxhugLfbofCw,25.017121,121.5331512,3.8,2571,"['restaurant', 'food', 'point_of_interest', 'establishment']",大安區新生南路三段96-1號
580,麥當勞-台北新生店,ChIJ5Zls-surQjQRtQ0XFunyOtY,25.0181662,121.53334280000001,3.9,2300,"['restaurant', 'food', 'point_of_interest', 'establishment']",大安區新生南路三段88-2號
588,SUBWAY,ChIJoS9qLIWpQjQRer8TGm-TG0w,25.0272214,121.52578340000001,3.7,352,"['restaurant', 'food', 'point_of_interest', 'establishment']",大安區金山南路二段230號
607,八方雲集 台北南門店,ChIJkYI_G6SpQjQR6ThzMrkFXvs,25.0342092,121.5074043,2.8,278,"['restaurant', 'food', 'point_of_interest', 'establishment']",中正區延平南路222號
